"goodsId","singleProductId","sku","barcode","platformGoodsId"
"287975","623446","15921202-1SCN","6919370107520","589020813114"
"288009","623728","16920155-3SCN","6919370744947","587718220"
"288011","623743","16920650-1SCN","6919370745098","568961990"
"288030","623883","16927161K-4MCN","6919370149322","1387931136"
"288035","623916","16927203K-2SCN","6919370652464","590593072002"
"288045","623993","16928503-1MCN","6919370661619","591971069704"
"288056","624036","19927973-2XLCN","6913794391886","589057096272"
"288088","624211","36927139-1160CN","6901664230823","12967685302"
"288089","624214","36927139-4140CN","6901664230908","12967685302"
"288092","624231","36927778-1160CN","6901664234272","589667589990"
"288094","624239","36927778-2140CN","6901664234302","589667589990"
"288098","624259","36929313-1120CN","6901664235705","590902173971"
"288099","624262","36929313-2110CN","6901664235736","590902173971"
"288131","624352","32929945-128CN","6903711379295","12876551324"
"288134","624368","33920002-320CN","6903711372982","592542727658"
"288135","624383","33920043-124CN","6903711373545","12997957940"
"288136","624386","33920043-426CN","6903711373729","12997957940"
"288138","624399","33920046-225CN","6903711380062","12876720186"
"288140","624416","33929906-228CN","6903711380802","589675701279"
"288141","624422","33929907-128CN","6903711380864","12997958392"
"288142","624428","33929907-528CN","6903711380925","12997958392"
"288143","624434","33929949-228CN","6903711381403","561361690"
"288145","624441","39929305-1MCN","6919370800315","12965790136"
"288146","624443","39929305-3MCN","6919370800353","12965790136"
"288148","624452","91838051-87CN","6901664852841","606843655475"
"288149","624460","91838051-97CN","6901664852926","606843655475"
"288150","624468","91915500-87CN","6901664851486","594674949131"
"288151","624476","91925501-97CN","6901664851561","593065458784"
"288152","624484","91925503-107CN","6901664851646","593225835488"
"288153","624492","91925503-87CN","6901664851721","593225835488"
"288154","624504","91926983-189CN","6901664849841","12990816209"
"288156","624517","91928807-87.5CN","6901664851813","594574417977"
"288157","624524","91928811-17CN","6901664853008","600614922441"
"288158","624532","91928811-57CN","6901664853084","600614922441"
"288159","624540","91928811-87CN","6901664851882","594666958557"
"288160","624548","91928812-107CN","6901664851967","592840281546"
"288163","624572","91928812-97CN","6901664852049","593037178778"
"288164","624581","91931134-17CN","6901664853336","594349904121"
"288165","624588","91931134-26.5CN","6901664853404","594349904121"
"288166","624596","91931134-36.5CN","6901664853480","594349904121"
"288167","624604","91931135-16.5CN","6901664853565","594919287454"
"288168","624612","91931135-36.5CN","6901664853725","594820979370"
"288169","624620","91931135-46.5CN","6901664853800","594919287454"
"288170","624635","91931135-211CN","6901664853633","594820979370"
"288171","624637","91931135-57CN","6901664853893","594820979370"
"288172","624644","91938060-17CN","6901664859727","595506543738"
"288173","624652","91938060-57CN","6919370880058","595506543738"
"288177","624684","92918802-17.5CN","6901664834526","592716770975"
"288178","624692","92918802-27.5CN","6901664834601","592716770975"
"288179","624701","92918802-38CN","6901664834694","592716770975"
"288180","624710","92925501-98.5CN","6901664852254","593065458784"
"288181","624716","92925503-107.5CN","6901664852315","596298481681"
"288182","624724","92925503-87.5CN","6901664852391","596298481681"
"288183","624733","92928812-108CN","6901664852483","595688914008"
"288184","624741","92928812-98CN","6901664852568","595688914008"
"288185","624748","92928816-77.5CN","6901664854074","586767042979"
"288186","624756","92938050-17.5CN","6901664854159","596072556306"
"288187","624764","92938050-27.5CN","6901664854234","596072556306"
"288188","624772","92938050-47.5CN","6901664854319","596072556306"
"288190","624788","92938051-47.5CN","6901664854630","599609803502"
"288198","624852","95727301-124XLCN","6901664654919","570575561134"
"288199","624859","95727301-144XLCN","6901664680765","547665338620"
"288200","624867","95838758-1SCN","6901664624158","11343085515"
"288201","624875","95838758-3SCN","6901664624226","11343085516"
"288207","624914","95918642-8SCN","6901664652366","12212331977"
"288212","624948","95927130-2SCN","6901664698906","596928151584"
"288215","624968","95927130-7SCN","6901664699101","596928151584"
"288221","625008","95927128-5SCN","6901664698586","593328135701"
"288222","625016","95927129-3LCN","6901664698685","592121274572"
"288228","625056","95927503-1SCN","6901664699163","592994725062"
"288229","625062","95927503-2SCN","6901664699224","592994725062"
"288234","625097","95928140-3LCN","6901664699460","594273629862"
"288235","625101","95928140-44XLCN","6901664699521","593964456815"
"288236","625109","95928141-2SCN","6901664699699","594273629862"
"288237","625116","95928141-1SCN","6901664699620","594273629862"
"288238","625122","95928141-44XLCN","6901664699736","593964456815"
"288240","625137","95928161-3SCN","6901664699903","591889981552"
"288241","625144","95928161-4SCN","6901664699972","591889981552"
"288242","625151","95928161-5SCN","6919370960132","591889981552"
"288243","625158","95928161-6SCN","6919370960231","591889981552"
"288244","625166","95928161-7MCN","6919370960279","591889981552"
"288245","625177","95929103-12XLCN","6901664685357","590904396763"
"288246","625183","95929103-2LCN","6901664685463","590904396763"
"288247","625189","95929103-3SCN","6901664685562","590904396763"
"288248","625202","95929103-43XLCN","6901664685609","590904396763"
"288249","625206","95929120-1LCN","6901664687399","593522156164"
"288250","625211","95929120-2SCN","6901664687481","593522156164"
"288251","625218","95929129-1SCN","6901664688259","593740561838"
"288252","625225","95929129-2SCN","6901664688327","13021243563"
"288253","625233","95929132-4MCN","6901664688730","1406058864"
"288254","625240","95929133-2MCN","6901664688945","13032149508"
"288255","625247","95929181-1MCN","6919370960361","591893077916"
"288256","625254","95929181-2MCN","6919370960439","591893077916"
"288257","625261","95929181-3MCN","6919370960484","591893077916"
"288258","625269","95929181-4LCN","6919370960569","591678784736"
"288259","625275","95929181-5MCN","6919370960620","591893077916"
"288260","625283","95929181-6LCN","6919370960705","591893077916"
"288261","625288","95929181-7SCN","6919370960750","591893077916"
"288262","625296","95929181-8MCN","6919370960859","591893077916"
"288263","625303","95929181-9MCN","6919370960927","591893077916"
"288269","625338","95938738-1SCN","6901664695653","598751825515"
"288270","625344","95938738-2SCN","6901664695738","598751825515"
"288271","625351","95938738-3MCN","6901664695783","598751825515"
"288274","625368","95938749-2SCN","6901664695967","598519612399"
"288279","625398","95938756-1SCN","6901664696285","598751645640"
"288280","625404","95938756-2SCN","6901664696346","598751645640"
"288281","625410","95938756-3SCN","6901664696377","598751645640"
"288282","625416","95938756-4SCN","6901664696476","598751645640"
"288297","625512","96928141-1LCN","6901664696964","596334168861"
"288299","625521","96928142-1XSCN","6901664697077","591947965239"
"288300","625527","96928142-2XSCN","6901664697138","591947965239"
"288301","625533","96928142-3XSCN","6901664697190","594571808209"
"288302","625539","96928142-4XSCN","6901664697299","591947965239"
"288303","625545","96928142-5XSCN","6901664697367","591947965239"
"288305","625557","96928148-11XSCN","6901664697480","594571808209"
"288306","625563","96928148-12XSCN","6901664697541","586920799486"
"288309","625581","96928780-3SCN","6901664697695","593591736647"
"288310","625588","96928780-4MCN","6901664697756","593591736647"
"288311","625592","96928780-5XSCN","6901664697848","593591736647"
"288312","625599","96928781-1SCN","6901664697886","593551747234"
"288313","625604","96928781-2XSCN","6901664697916","593551747234"
"288314","625610","96928781-3XSCN","6901664697992","593593368127"
"288315","625616","96928781-4XSCN","6901664698036","593551747234"
"288316","625622","96928781-5XSCN","6901664698111","593593368127"
"288317","625629","96928781-6SCN","6901664698180","593593368127"
"288318","625636","96929115-3MCN","6901664692447","592699231320"
"288326","625682","A35918743-1130CN","6901664244189","589254453845"
"288327","625688","A35918743-2130CN","6901664244240","589254453845"
"288328","625694","A35918743-3130CN","6901664244301","589254453845"
"288329","625700","A35919743-1101CN","6901664244967","589403990796"
"288330","625704","A35919743-2101CN","6901664245001","589403990796"
"288331","625708","A35919743-3101CN","6901664245049","12808341524"
"288337","625743","A35928124-1140CN","6901664294627","593542262888"
"288339","625756","A35928124-3150CN","6901664294757","593542262888"
"288342","625774","A35929105-1120CN","6901664294993","593678500636"
"288349","625800","A35929226-1101CN","6901664295495","593907099934"
"288351","625808","A35929226-3101CN","6901664295570","593907099934"
"288353","625816","A35937601-1130CN","6901664299950","594167693137"
"288355","625828","A35937602-1130CN","6919370901883","598302974920"
"288356","625834","A35937602-2130CN","6919370901968","598302974920"
"288357","625840","A35937602-3130CN","6919370902002","598302974920"
"288368","625907","A35938782-1140CN","6901664296409","598544423462"
"288369","625912","A35938782-2130CN","6901664296454","598544423462"
"288370","625918","A35938782-3130CN","6901664296515","598544423462"
"288371","625924","A35938782-4130CN","6901664296577","598544423462"
"288372","625930","A35938783-2130CN","6901664296690","598629175267"
"288373","625937","A35938783-3140CN","6901664296768","598629175267"
"288374","625942","A35938785-1130CN","6901664296812","598581213606"
"288375","625948","A35938785-2130CN","6901664296874","598581213606"
"288376","625954","A35938785-3130CN","6901664296935","598581213606"
"288378","625966","A35938786-2130CN","6901664297055","597641405741"
"288379","625972","A35938786-3130CN","6901664297116","597641405741"
"288380","625978","A35938786-4130CN","6901664297178","597641405741"
"288381","625984","A35938786-6130CN","6901664297291","597641405741"
"288382","625990","A35939768-2101CN","6901664297475","598448793163"
"288383","625994","A35939768-3101CN","6901664297512","598448793163"
"288384","625999","A35939768-4110CN","6901664297567","598448793163"
"288385","626002","A35939769-3101CN","6901664297635","598757851254"
"288386","626006","A35939769-5101CN","6901664297710","598757851254"
"288387","626011","A35939769-6110CN","6901664297765","598757851254"
"288388","626014","A35939770-2101CN","6901664297796","10034032218"
"288389","626018","A35939770-3101CN","6901664297833","10034032218"
"288391","626027","A35939771-2110CN","6901664297925","598698351400"
"288392","626030","A35939771-3101CN","6901664297956","598698351400"
"288393","626035","A35939771-4110CN","6901664298007","598698351400"
"288394","626038","A35939771-6101CN","6901664298076","598698351400"
"288435","626295","35935171-2130CN","6901664238027","12967013751"
"288436","626301","35935346-2130CN","6901664238683","12971157081"
"288437","626307","35935346-3130CN","6901664238744","12971157081"
"288438","626313","35939143-1101CN","6901664239406","592547721298"
"288439","626318","35939143-2110CN","6901664239451","592547721298"
"288440","626321","35939143-3101CN","6901664239482","592547721298"
"288441","626325","35939746-1101CN","6901664239840","592888147109"
"288442","626330","35939746-2110CN","6901664239895","592888147109"
"288443","626334","35939746-3110CN","6901664239932","592888147109"
"288447","626350","35935144-1140CN","6901664237372","12967024637"
"288448","626355","35935144-2130CN","6901664237426","12967024637"
"288449","626362","35935144-3140CN","6901664237495","12967024637"
"288450","626367","35935174-2130CN","6901664238140","12971152277"
"288451","626373","35935174-3130CN","6901664238201","12971152277"
"288487","626607","11921103S-36.5CN","6919370224166","599196317062"
"288493","626647","11921104S-38CN","6919370224265","598964744737"
"288502","626710","95928122-1LCN","6919370999361","598985499574"
"288503","626714","95928122-2SCN","6919370999446","598985499574"
"288504","626720","95928122-3SCN","6919370999507","598985499574"
"288505","626727","95928122-4MCN","6919370999552","598985499574"
"288506","626732","95928122-5SCN","6919370999620","598985499574"
"288516","626789","35939432-1101CN","6901664280866","547976437"
"288517","626795","35939432-2120CN","6901664280927","547976437"
"288532","626872","31940001-120CN","6919370837953","14205695331"
"288533","626880","31940001-220CN","6919370838035","607190960059"
"288534","626888","31940001-320CN","6919370838110","607190960059"
"288571","627189","92845508-25CN","6901664812883","575970210525"
"288574","627213","121935524R-15CN","6919370219629","595869224629"
"288576","627229","121938021R-37.5CN","6919370220557","594649117086"
"288578","627245","121935524R-47.5CN","6919370219919","596262030236"
"288581","627269","121937772R-37.5CN","6919370220076","596608192990"
"288582","627277","121937772R-47.5CN","6919370220151","13226597496"
"288585","627301","121938822R-27.5CN","6919370220793","596329869498"
"288586","627309","95929611-1SCN","6919370961887","595149257070"
"288587","627317","95929611-24XLCN","6919370961924","595149257070"
"288589","627334","95937614-2SCN","6919370963935","599094337423"
"288590","627342","95937614-5SCN","6919370964079","599094337423"
"288591","627350","95937707-1SCN","6919370965052","594496273219"
"288592","627360","95937707-8LCN","6919370965328","594496273219"
"288593","627366","95937740-3SCN","6919370965489","599093141328"
"288594","627374","95937740-6SCN","6919370965564","599093141328"
"288596","627390","95938701-1MCN","6919370966431","595286557370"
"288597","627396","95938701-2SCN","6919370966516","595286557370"
"288598","627404","95938701-3SCN","6919370966585","595286557370"
"288599","627411","95938705-1SCN","6919370967346","594842935204"
"288600","627419","95938705-2MCN","6919370967407","600095405106"
"288601","627426","95938705-3SCN","6919370967483","28254396224"
"288602","627433","95938705-4SCN","6919370967568","28254396224"
"288603","627440","95938719-1SCN","6919370968008","601075318179"
"288604","627447","95938719-2SCN","6919370968077","601075318179"
"288605","627454","95938719-3SCN","6919370968145","601075318179"
"288609","627482","95938722-1SCN","6919370968848","594895481366"
"288610","627489","95938722-3SCN","6919370968985","594895481366"
"288611","627497","95938740-1SCN","6919370970124","601407487445"
"288612","627505","95938740-3SCN","6919370970278","600297642542"
"288613","627513","95938761-1SCN","6919370970834","595287509399"
"288614","627521","95938761-2SCN","6919370970902","595287509399"
"288615","627528","95939703-1SCN","6919370971053","595134761592"
"288616","627537","95939703-2LCN","6919370971107","595134761592"
"288617","627543","95949610-3SCN","6919370972487","595135697781"
"288618","627550","95949640-2SCN","6919370972623","601264075268"
"288619","627558","95949640-3MCN","6919370972685","601264075268"
"288620","627565","95949641-2SCN","6919370972821","601947393245"
"288621","627573","95949841-1SCN","6919370973149","601251400484"
"288622","627581","95949841-2SCN","6919370973217","601251400484"
"288623","627589","95949841-3MCN","6919370973286","601251400484"
"288624","627597","95949970-2MCN","6919370973422","602145990454"
"288625","627603","95949970-3SCN","6919370973514","602151370795"
"288626","627609","96937611-1XSCN","6919370974788","600816644450"
"288627","627616","96937611-2XSCN","6919370974856","600816644450"
"288628","627624","96937611-4SCN","6919370974979","600816644450"
"288629","627630","96937706-2XSCN","6919370976065","597603098815"
"288630","627638","96937706-5XSCN","6919370976270","597603098815"
"288631","627645","96937740-2XSCN","6919370977314","599348297276"
"288632","627653","96937740-4XSCN","6919370977383","599348297276"
"288633","627661","96938640-1SCN","6919370977765","594929287669"
"288634","627667","96938702-2XSCN","6919370978069","601050261627"
"288635","627674","96938702-4XSCN","6919370978199","601050261627"
"288636","627681","96938735-1XSCN","6919370978441","594900029068"
"288637","627690","96938735-2MCN","6919370978489","594900029068"
"288638","627695","96938735-3XSCN","6919370978588","600599339157"
"288639","627702","11925553-146.5CN","6919370154296","593214577970"
"288655","627852","95737759-11SCN","6901664649434","599469439783"
"288656","627858","96838753-2XSCN","6901664629306","601460318777"
"288659","627886","92831139-85CN","6901664846826","592778035301"
"288663","627918","111935524R-26.5CN","6919370217878","13160735770"
"288664","627926","111937772R-17CN","6919370218288","597279893210"
"288665","627934","111935524R-37CN","6919370217960","13160735770"
"288668","627958","111937772R-57CN","6919370218608","597210795820"
"288669","627966","111938021R-37CN","6919370219162","595721363662"
"288670","627974","111935524R-17CN","6919370217809","13160735770"
"288671","627982","111935524R-47CN","6919370218042","13160735770"
"288680","628054","111937772R-47CN","6919370218523","597210483235"
"288685","628094","111938021R-17CN","6919370219001","594275852969"
"288688","628116","11941101-106.5CN","6919370231300","603344228741"
"288689","628124","11941101-146.5CN","6919370231386","601213713341"
"288690","628132","11941101-26.5CN","6919370231461","601213713341"
"288691","628140","11941101-56.5CN","6919370231546","601213713341"
"288692","628148","11941101-66.5CN","6919370231621","606050833855"
"288697","628163","16937756-3XSCN","6919370738298","583633096"
"288698","628172","16938159-1SCN","6919370741243","13764345765"
"288699","628179","16938159-2SCN","6919370741311","13764345765"
"288700","628190","16938746-1XLCN","6919370747887","599543683250"
"288706","628226","77297756-2XXL","6901664141501","46121335644"
"288707","628227","77297756-2XL","6901664141525","46121335644"
"288713","628277","77297756-2XXXL","6919370773909","46121335644"
"288760","628625","36939388-2101CN","6901664289784","590111220"
"288766","628661","35931203-1130CN","6901664266440","596795379340"
"288767","628667","35931203-2130CN","6901664266501","596795379340"
"288768","628674","35931203-3140CN","6901664266570","596795379340"
"288769","628679","36939761-1101CN","6901664291183","597304844668"
"288770","628685","36939761-2120CN","6901664291244","597304844668"
"288783","628759","121938021R-45.5CN","6919370220595","594649117086"
"288784","628766","12938099-15CN","6919370221349","596745426686"
"288785","628774","12938099-27.5CN","6919370221592","596745426686"
"288786","628782","12938099-37.5CN","6919370221677","596745426686"
"288787","628790","12938099-47.5CN","6919370221752","596745426686"
"288801","628874","35931753-1130CN","6901664268543","601443764240"
"288802","628880","35931753-2130CN","6901664268604","601443764240"
"288803","628886","35938703-1130CN","6901664277743","87340831080"
"288804","628892","35938703-3130CN","6901664277804","600726727208"
"288805","628898","35938703-4130CN","6901664277866","87340831080"
"288858","629254","31930013-120CN","6903711389805","595216983757"
"288860","629270","31930013-325CN","6903711390009","594883889246"
"288866","629310","31939924-228CN","6903711398104","598095536789"
"288867","629317","31939975-129CN","6903711398234","13165960429"
"288868","629322","32939923-128CN","6903711389102","596631002520"
"288869","629328","32939923-228CN","6919370821723","596631002520"
"288871","629340","32939930-128CN","6919370821846","598556895777"
"288911","629517","15927158-7MCN","6919370122240","593241082710"
"288931","629676","11925588-57CN","6919370157013","13077123827"
"288933","629694","15921146-4SCN","6919370101399","596567557226"
"288934","629701","12925541-55.5CN","6901664794561","13004362389"
"288935","629714","15921154-6XLCN","6919370102983","12967115386"
"288942","629769","92918868-17.5CN","6901664835219","592552767369"
"288943","629784","92918868-27CN","6901664835318","592552767369"
"288944","629792","92918868-37CN","6901664835387","592552767369"
"288945","629796","95929119-1LCN","6901664687320","593132018996"
"288946","629803","95929125-1LCN","6901664687818","592742708270"
"288947","629808","95929125-2SCN","6901664687900","592742708270"
"288949","629824","95929128-3LCN","6901664688167","592754368669"
"288950","629830","95929135-1MCN","6901664689089","592757212357"
"288951","629838","96929115-1LCN","6901664692294","592699231320"
"288952","629844","96929115-2MCN","6901664692379","592699231320"
"288960","629887","39939151-1000CN","6919370804818","597923735657"
"289027","630241","11938099-16.5CN","6919370220991","596745706401"
"289028","630249","11938099-27CN","6919370221080","596745706401"
"289029","630257","11938099-37CN","6919370221165","596745706401"
"289030","630267","11938099-48CN","6919370221264","596745706401"
"289034","630299","15931150R-1XLCN","6919370762200","13142077454"
"289035","630303","15931150R-2SCN","6919370762262","13142077454"
"289036","630311","15931150R-3MCN","6919370762323","13142077454"
"289037","630317","15931151R-14XLCN","6919370762378","596344472589"
"289038","630326","15931151R-2SCN","6919370762484","13189909989"
"289039","630334","15931152R-1MCN","6919370762552","596564825653"
"289040","630340","15931152R-2SCN","6919370762637","596564825653"
"289041","630347","15931153R-14XLCN","6919370762675","595990524053"
"289042","630355","15931153R-24XLCN","6919370762750","595990524053"
"289043","630362","15931154R-14XLCN","6919370762835","595990524053"
"289044","630370","15931154R-2SCN","6919370762934","596564825653"
"289049","630404","11931605-118CN","6919370223879","595506627650"
"289050","630413","11931605-128.5CN","6919370223961","595633386103"
"289051","630423","11931605-139.5CN","6919370224067","595506627650"
"289052","630427","11931605-147CN","6919370224104","595506627650"
"289058","630458","111938822R-17CN","6919370219322","595789628240"
"289059","630467","111938822R-27.5CN","6919370219414","595789628240"
"289060","630474","11915580-37CN","6919370217373","598942086072"
"289061","630483","121935524R-28CN","6919370219766","596262030236"
"289063","630498","121937772R-57.5CN","6919370221912","600392544588"
"289064","630507","121938822R-18CN","6919370220724","596329869498"
"289109","630898","111938811R-98CN","6919370221820","596604732493"
"289110","630904","111938822R-37CN","6919370219483","595789628240"
"289111","630913","111938822R-47.5CN","6919370219575","595789628240"
"289112","630920","121935524R-37.5CN","6919370219834","596262030236"
"289123","631008","121938811R-77.5CN","6919370221998","596910822293"
"289390","633137","11931618-106.5CN","6919370223695","594921544356"
"289535","634645","11915580-47CN","6919370217458","598942086072"
"289606","635453","15951233-14XLCN","6919370981663","595079774088"
"289607","635460","15951233-24XLCN","6919370981731","595079774088"
"289608","635468","15951233-3SCN","6919370981786","595079774088"
"289609","635474","15951233-44XLCN","6919370981847","595079774088"
"289610","635482","15951234-1SCN","6919370981953","595079422601"
"289611","635489","15951234-2SCN","6919370982028","595079422601"
"289612","635496","15951234-3SCN","6919370982059","595079422601"
"289613","635503","15951234-4SCN","6919370982165","596742678830"
"289614","635509","15951235-14XLCN","6919370982202","593543721448"
"289615","635518","15951235-2MCN","6919370982271","595254255990"
"289616","635524","15951235-3SCN","6919370982370","595254255990"
"289617","635531","15951235-4SCN","6919370982400","595254255990"
"289618","635540","15951235-5LCN","6919370982493","595254255990"
"289630","635612","95927134-1LCN","6919370983216","596930071470"
"289631","635616","95927134-2SCN","6919370983254","596930071470"
"289633","635630","95927134-6LCN","6919370983414","596930071470"
"289635","635640","95927135-3SCN","6919370983520","594583241106"
"289636","635648","95927136-1LCN","6919370983605","594558541879"
"289637","635652","95927136-2SCN","6919370983629","594558541879"
"289641","635680","95927142-22XLCN","6919370983858","594732362769"
"289642","635685","95927785-2XLCN","6919370984039","596744494679"
"289643","635690","95927785-3LCN","6919370984107","596744494679"
"289644","635696","95927787-2LCN","6919370984176","596564637858"
"289645","635700","95927787-3SCN","6919370984237","596564637858"
"289648","635721","95927142-3XLCN","6919370983964","594732362769"
"289650","635734","95929183-12XLCN","6919370984442","595253659626"
"289652","635746","95929184-12XLCN","6919370984565","595253659626"
"289653","635750","95929184-2LCN","6919370984596","595253659626"
"289654","635757","95929185-1XLCN","6919370984633","595253659626"
"289655","635763","95929185-2XLCN","6919370984749","595253659626"
"289658","635779","95929187-1MCN","6919370984916","594337616543"
"289659","635786","95929187-2LCN","6919370984961","594337616543"
"289660","635794","95929188-12XLCN","6919370985029","594906441006"
"289666","635827","96927125-1SCN","6919370985623","594661404295"
"289667","635832","96927125-2XSCN","6919370985654","594661404295"
"289669","635849","96927126-12XLCN","6919370985791","594098263067"
"289670","635852","96927126-2MCN","6919370985852","594098263067"
"289672","635862","96927126-4XSCN","6919370986002","594098263067"
"289704","636136","95928126-2LCN","6919370610020","598985499574"
"289705","636140","95928126-4SCN","6919370610105","598985499574"
"289706","636146","95928142-3SCN","6919370990375","596085652641"
"289707","636152","95928143-1SCN","6919370990436","596085652641"
"289708","636158","95928143-2SCN","6919370990498","596085652641"
"289709","636166","95928145-1LCN","6919370990535","596085652641"
"289710","636170","95928145-2SCN","6919370990610","596085652641"
"289735","636325","95928782-1LCN","6919370610150","598797810575"
"289736","636329","95928782-2SCN","6919370610228","598797810575"
"289737","636336","95928782-4MCN","6919370610273","598797810575"
"289738","636342","95929192-1MCN","6919370990726","596085652641"
"289739","636347","95929193-1SCN","6919370990795","596085652641"
"289740","636354","95929196-2MCN","6919370990849","596085652641"
"289741","636359","95929197-1SCN","6919370990917","596085652641"
"289742","636365","95929197-2SCN","6919370990979","596085652641"
"289743","636371","95929197-3SCN","6919370991037","596085652641"
"289744","636377","95929199-2SCN","6919370991099","596085652641"
"289745","636383","95929199-3SCN","6919370991150","596085652641"
"289746","636391","95929788-1SCN","6919370991211","596319549849"
"289747","636407","95929789-1SCN","6919370991273","596497038387"
"289757","636470","96929155-1LCN","6919370993109","596927943780"
"289758","636475","96929155-2MCN","6919370993178","596927943780"
"289760","636487","96929155-4MCN","6919370993291","596927943780"
"289761","636493","95929172-1MCN","6919370961054","596927491359"
"289762","636500","95929172-2MCN","6919370961122","596927491359"
"289763","636507","95929172-3MCN","6919370961191","596927491359"
"289764","636514","95929173-1MCN","6919370961269","592899529435"
"289765","636521","95929173-2MCN","6919370961337","592899529435"
"289766","636527","95929174-1SCN","6919370961412","594919448694"
"289767","636535","95929174-2MCN","6919370961474","594919448694"
"289768","636541","95929174-3SCN","6919370961559","594919448694"
"289769","636547","95929323-1SCN","6919370961610","595078330594"
"289770","636553","95929323-2SCN","6919370961672","595078330594"
"289771","636560","95929536-1SCN","6919370961740","594906673307"
"289772","636568","95929536-2MCN","6919370961801","594906673307"
"289773","636574","95929611-3SCN","6919370962037","595149257070"
"289774","636581","95929785-2SCN","6919370962105","594919272961"
"289775","636587","95929785-3SCN","6919370962167","595321182432"
"289779","636611","96929533-1XSCN","6919370973903","596332844265"
"289780","636617","96929533-2XSCN","6919370973965","596332844265"
"289781","636623","96929612-1XSCN","6919370974030","595501435369"
"289782","636630","96929612-2XSCN","6919370974108","595501435369"
"289783","636637","96929612-3XSCN","6919370974177","595501435369"
"289784","636646","96929784-1MCN","6919370974207","596930407144"
"289785","636651","96929784-2SCN","6919370974276","596930407144"
"289791","636687","95927352-1MCN","6919370996490","596930647032"
"289792","636692","95927352-3SCN","6919370996568","596930647032"
"313902","102967","1723174415611723-12XL","886MW3620616","528784815429"
"313910","103377","1143778815711143-22XL","686VL8309704","549337485442"
"313912","103878","16717762-216717729-2XL","886VV3868412","11248359064"
"313997","104430","1715774415731715-2XL","886SW1230614","557844613830"
"314046","103509","1149778815711149-1XL","886BW3131708","549309884415"
"314083","103008","1142178035521142-2130","686QW8480704","45189332204"
"314165","103826","1185879615821185-3SS","886GP0259506","568787574120"
"314210","103911","1185879615821185-2XSXS","886GP3569514","568787574120"
"314290","103056","1157730115821157-23XL","886VL3919706","565539490768"
"314428","103560","1141178715711141-2S","886VL3285106","10084438022"
"314478","103977","1166778315621166-1L","886QW3703508","536589284385"
"314501","102919","1155879315821155-3XL","886GJ3531708","565349096991"
"314580","103057","1142178035521142-4130","886VL3908506","45189332204"
"314641","103990","1166778315621166-5M","686BQ6081106","536589284385"
"314643","104279","17160116725141-4S","686BQ6081506","10040602583"
"314659","104428","17150115725145-4M","686EP6139704","546346684922"
"314660","104284","17160116725141-42XL","886VP3319516","10040602583"
"314669","103959","11641302n15721164-4L","886SP3979516","549510662731"
"314739","103453","1143178715711143-44XL","886AP0079706","10333936920"
