tradeNo,subTradeNo,shopCode
1102353281252696048,1102353281252696048,AntaTBOB
1107346561970468211,1107346561970468211,AntaTBOB
1116581859376001717,1116581859376001717,AntaTBOB
1111614785049318181,1111614785049318181,AntaTBOB
1094776001602867947,1094776001602867947,AntaTBOB
1116065857332735156,1116065857332735156,AntaTBOB
1100891201648364867,1100891201648364867,AntaTBOB
1110357728141256733,1110357728141256733,AntaTBOB
1100465857601946842,1100465857601946842,AntaTBOB
1102296416496673576,1102296416496673576,AntaTBOB
1118934880045769230,1118934880045769230,AntaTBOB
1102555554400580634,1102555554400580634,AntaTBOB
1119187904553122679,1119187904553122679,AntaTBOB
1114401088489239010,1114401088489239010,AntaTBOB
1102301763684143423,1102301763687143423,AntaTBOB
1111140416748197466,1111140416749197466,AntaTBOB
1111140416748197466,1111140416750197466,AntaTBOB
945244130711418090,945244130711418090,AntaTBOB
950041794797279942,950041794798279942,AntaTBOB
950041794797279942,950041794799279942,AntaTBOB
950041794797279942,950041794800279942,AntaTBOB
1102626915185149941,1102626915185149941,AntaTBOB
1102618400067783415,1102618400067783415,AntaTBOB
1100938721861247264,1100938721861247264,AntaTBOB
1107436195679786680,1107436195679786680,AntaTBOB
1012348226129961845,1012348226129961845,AntaTBOB
1106453057510726333,1106453057510726333,AntaTBOB
1102827394820931969,1102827394820931969,AntaTBOB
1100955394209525538,1100955394209525538,AntaTBOB
1091711297892603364,1091711297893603364,AntaTBOB
1112507392013337074,1112507392014337074,AntaTBOB
1112507392013337074,1112507392015337074,AntaTBOB
1118281377056515940,1118281377056515940,AntaTBOB
1102828802540694186,1102828802541694186,AntaTBOB
1102828802540694186,1102828802542694186,AntaTBOB
1102828802540694186,1102828802543694186,AntaTBOB
1102828802540694186,1102828802545694186,AntaTBOB
1113318434539868821,1113318434540868821,AntaTBOB
1113318434539868821,1113318434541868821,AntaTBOB
1101288897786366193,1101288897786366193,AntaTBOB
1101036289237615536,1101036289238615536,AntaTBOB
1101036289237615536,1101036289239615536,AntaTBOB
1093304163355369176,1093304163355369176,AntaTBOB
1102953057528730774,1102953057528730774,AntaTBOB
1118553347868007818,1118553347868007818,AntaTBOB
1115545568101493163,1115545568101493163,AntaTBOB
1101467234894011383,1101467234895011383,AntaTBOB
1101467234894011383,1101467234896011383,AntaTBOB
1107078336518472992,1107078336518472992,AntaTBOB
599140293025247394,599140293025247394,AntaTBOB
1114194785344101162,1114194785344101162,AntaTBOB
1111074499330657440,1111074499331657440,AntaTBOB
1111074499330657440,1111074499332657440,AntaTBOB
1111074499330657440,1111074499333657440,AntaTBOB
1111074499330657440,1111074499334657440,AntaTBOB
1111074499330657440,1111074499335657440,AntaTBOB
1111074499330657440,1111074499336657440,AntaTBOB
1111153251889614235,1111153251889614235,AntaTBOB
1100808803820561775,1100808803820561775,AntaTBOB
1102967713219487289,1102967713219487289,AntaTBOB
1100711552187195468,1100711552189195468,AntaTBOB
1112605923458262372,1112605923458262372,AntaTBOB
1100416768765176135,1100416768765176135,AntaTBOB
1102996929804222222,1102996929804222222,AntaTBOB
1118553731674395807,1118553731674395807,AntaTBOB
1110327040002097089,1110327040005097089,AntaTBOB
608016205597290202,608016205597290202,AntaTBOB
1100953601859765827,1100953601859765827,AntaTBOB
1115234019795685393,1115234019795685393,AntaTBOB
1117532866739728137,1117532866739728137,AntaTBOB
1114312865672922480,1114312865672922480,AntaTBOB
1104327587426946784,1104327587426946784,AntaTBOB
1106264897772761335,1106264897772761335,AntaTBOB
1103026786284287069,1103026786284287069,AntaTBOB
1100455681090766073,1100455681090766073,AntaTBOB
1112347554082473393,1112347554082473393,AntaTBOB
1111424448702755917,1111424448703755917,AntaTBOB
1111424448702755917,1111424448704755917,AntaTBOB
1111424448702755917,1111424448705755917,AntaTBOB
1103191267916587385,1103191267916587385,AntaTBOB
1116077795457152870,1116077795457152870,AntaTBOB
599519524820519595,599519524820519595,AntaTBOB
1087299296952437026,1087299296952437026,AntaTBOB
1116956353482087213,1116956353483087213,AntaTBOB
1116956353482087213,1116956353484087213,AntaTBOB
1100504386423539007,1100504386423539007,AntaTBOB
1102543426705853764,1102543426705853764,AntaTBOB
1113213026968303586,1113213026968303586,AntaTBOB
1115121442709837220,1115121442709837220,AntaTBOB
1103288035986041990,1103288035986041990,AntaTBOB
608181132853898401,608181132853898401,AntaTBOB
1119419904864338258,1119419904864338258,AntaTBOB
1115660194687540084,1115660194687540084,AntaTBOB
1113641475718039742,1113641475718039742,AntaTBOB
1116890179430767834,1116890179430767834,AntaTBOB
1101482466466612635,1101482466467612635,AntaTBOB
1101482466466612635,1101482466468612635,AntaTBOB
1101482466466612635,1101482466469612635,AntaTBOB
1103178051669127126,1103178051669127126,AntaTBOB
608651439739984405,608651439739984405,AntaTBOB
1113440483246877493,1113440483246877493,AntaTBOB
1121714370977666071,1121714370977666071,AntaTBOB
1100484416961970815,1100484416962970815,AntaTBOB
1100484416961970815,1100484416963970815,AntaTBOB
1100484416961970815,1100484416964970815,AntaTBOB
1103381571281436084,1103381571281436084,AntaTBOB
1120263043526798058,1120263043526798058,AntaTBOB
598591173095403399,598591173096403399,AntaTBOB
598591173095403399,598591173097403399,AntaTBOB
598591173095403399,598591173098403399,AntaTBOB
598591173095403399,598591173099403399,AntaTBOB
598591173095403399,598591173100403399,AntaTBOB
1100540768172852485,1100540768174852485,AntaTBOB
1100540768172852485,1100540768175852485,AntaTBOB
1100540768172852485,1100540768176852485,AntaTBOB
1100540768172852485,1100540768177852485,AntaTBOB
1110901249433520029,1110901249435520029,AntaTBOB
1119047425429261029,1119047425429261029,AntaTBOB
599805766751408096,599805766751408096,AntaTBOB
1093476131025217908,1093476131025217908,AntaTBOB
1099482400566854385,1099482400566854385,AntaTBOB
1118385314642279438,1118385314642279438,AntaTBOB
1102878657581469990,1102878657581469990,AntaTBOB
607663023603418003,607663023603418003,AntaTBOB
598687749984433899,598687749984433899,AntaTBOB
1114421570459810112,1114421570459810112,AntaTBOB
1099714273903418887,1099714273903418887,AntaTBOB
1112717344639103689,1112717344639103689,AntaTBOB
1103167395966561075,1103167395966561075,AntaTBOB
608734830283135100,608734830283135100,AntaTBOB
1095912546966111831,1095912546966111831,AntaTBOB
607621999678384005,607621999678384005,AntaTBOB
1102573891167867685,1102573891167867685,AntaTBOB
1090396034084554090,1090396034084554090,AntaTBOB
1119767139591798682,1119767139591798682,AntaTBOB
1111696386003835645,1111696386003835645,AntaTBOB
1111779843535575037,1111779843535575037,AntaTBOB
1110344865875588971,1110344865875588971,AntaTBOB
1102761635740036534,1102761635740036534,AntaTBOB
1103919298932426262,1103919298932426262,AntaTBOB
1088973347695475167,1088973347696475167,AntaTBOB
1099027425293394264,1099027425293394264,AntaTBOB
1102359296925843061,1102359296925843061,AntaTBOB
1037867008890977121,1037867008892977121,AntaTBOB
1119307490070640350,1119307490070640350,AntaTBOB
1084179488559804893,1084179488559804893,AntaTBOB
1094303456968616086,1094303456969616086,AntaTBOB
1121658817406053056,1121658817406053056,AntaTBOB
1114076866386676524,1114076866386676524,AntaTBOB
1110753856024392122,1110753856024392122,AntaTBOB
1111291459461533923,1111291459462533923,AntaTBOB
1111291459461533923,1111291459463533923,AntaTBOB
1109163553086426262,1109163553086426262,AntaTBOB
1110813601999844963,1110813601999844963,AntaTBOB
1103171811987688375,1103171811987688375,AntaTBOB
1099918976450438207,1099918976450438207,AntaTBOB
1112925730140822872,1112925730140822872,AntaTBOB
1100779458803317067,1100779458803317067,AntaTBOB
1111184707049831817,1111184707049831817,AntaTBOB
1115615970458202089,1115615970458202089,AntaTBOB
1114134785103239625,1114134785103239625,AntaTBOB
1103187393041071209,1103187393043071209,AntaTBOB
1111160163857309991,1111160163857309991,AntaTBOB
1113543136139835184,1113543136139835184,AntaTBOB
1114973729635936426,1114973729635936426,AntaTBOB
1116676576677648847,1116676576677648847,AntaTBOB
1100407267232109679,1100407267232109679,AntaTBOB
1117020001776271666,1117020001777271666,AntaTBOB
1117020001776271666,1117020001778271666,AntaTBOB
1102393761472002522,1102393761472002522,AntaTBOB
1103374883013338670,1103374883013338670,AntaTBOB
599330982266254396,599330982266254396,AntaTBOB
1121096288030144427,1121096288030144427,AntaTBOB
599201798652566698,599201798653566698,AntaTBOB
599201798652566698,599201798654566698,AntaTBOB
1120043490257135528,1120043490257135528,AntaTBOB
599482052174062994,599482052174062994,AntaTBOB
1103417155733424249,1103417155733424249,AntaTBOB
1118553731810613991,1118553731810613991,AntaTBOB
595616070492737397,595616070492737397,AntaTBOB
1118666786715816031,1118666786715816031,AntaTBOB
1102912416738608539,1102912416738608539,AntaTBOB
1102559170495103819,1102559170495103819,AntaTBOB
1100441249930257868,1100441249930257868,AntaTBOB
1103942913308541058,1103942913308541058,AntaTBOB
1118469153401145686,1118469153401145686,AntaTBOB
1114172097962643219,1114172097962643219,AntaTBOB
599449317395341698,599449317395341698,AntaTBOB
608283661424183701,608283661424183701,AntaTBOB
595423716728737397,595423716728737397,AntaTBOB
1092238498820444415,1092238498820444415,AntaTBOB
1101008770062180774,1101008770062180774,AntaTBOB
1111405729293962484,1111405729293962484,AntaTBOB
1111005538625535879,1111005538625535879,AntaTBOB
1102472609753377492,1102472609753377492,AntaTBOB
1121945763740424147,1121945763740424147,AntaTBOB
608269199627363905,608269199627363905,AntaTBOB
1101310528099370110,1101310528099370110,AntaTBOB
608794479361094504,608794479361094504,AntaTBOB
1102594016397354886,1102594016397354886,AntaTBOB
1120225376256156388,1120225376256156388,AntaTBOB
1118746499463818866,1118746499463818866,AntaTBOB
1100489027857440143,1100489027857440143,AntaTBOB
1116326113573459467,1116326113573459467,AntaTBOB
1114046336260112764,1114046336260112764,AntaTBOB
1112409666810066618,1112409666810066618,AntaTBOB
1114753955392829525,1114753955392829525,AntaTBOB
608588204933661905,608588204933661905,AntaTBOB
1101801922347262939,1101801922347262939,AntaTBOB
1102849441359950876,1102849441359950876,AntaTBOB
1115959074970701392,1115959074970701392,AntaTBOB
1101609411682213892,1101609411682213892,AntaTBOB
1099873091570939990,1099873091571939990,AntaTBOB
1099873091570939990,1099873091572939990,AntaTBOB
1114347523829050916,1114347523829050916,AntaTBOB
1100299107738103586,1100299107738103586,AntaTBOB
1102862563990884589,1102862563991884589,AntaTBOB
1102862563990884589,1102862563992884589,AntaTBOB
1102862563990884589,1102862563993884589,AntaTBOB
1102862563990884589,1102862563994884589,AntaTBOB
1102862563990884589,1102862563995884589,AntaTBOB
1102308131813192317,1102308131814192317,AntaTBOB
1102308131813192317,1102308131815192317,AntaTBOB
599533636411054695,599533636411054695,AntaTBOB
1110822496503534230,1110822496504534230,AntaTBOB
1110822496503534230,1110822496505534230,AntaTBOB
1112343169299066618,1112343169299066618,AntaTBOB
1102831235788554718,1102831235788554718,AntaTBOB
1100947425262285136,1100947425262285136,AntaTBOB
1089662689382246307,1089662689385246307,AntaTBOB
1119749473265216663,1119749473265216663,AntaTBOB
1119421472619683464,1119421472619683464,AntaTBOB
1100054434750416953,1100054434750416953,AntaTBOB
1102972577010363459,1102972577010363459,AntaTBOB
1099197440424059577,1099197440424059577,AntaTBOB
1121657377721343959,1121657377721343959,AntaTBOB
1113793859895024690,1113793859896024690,AntaTBOB
1113793859895024690,1113793859897024690,AntaTBOB
1113793859895024690,1113793859898024690,AntaTBOB
1113793859895024690,1113793859899024690,AntaTBOB
1120030179392592966,1120030179392592966,AntaTBOB
607691053167594505,607691053167594505,AntaTBOB
1033365078979214277,1033365078979214277,AntaTBOB
1103149699258353928,1103149699258353928,AntaTBOB
607670414188982801,607670414189982801,AntaTBOB
607670414188982801,607670414190982801,AntaTBOB
607670414188982801,607670414191982801,AntaTBOB
1112522050392648888,1112522050392648888,AntaTBOB
608380942256885805,608380942256885805,AntaTBOB
1101165795391782873,1101165795391782873,AntaTBOB
1103372577172185965,1103372577172185965,AntaTBOB
1110257152642845031,1110257152642845031,AntaTBOB
1113503267574702066,1113503267574702066,AntaTBOB
1103656259352112182,1103656259352112182,AntaTBOB
1100376577759876568,1100376577761876568,AntaTBOB
1100096066590399491,1100096066590399491,AntaTBOB
1101326561843250027,1101326561843250027,AntaTBOB
1115082659089240066,1115082659089240066,AntaTBOB
1110990530502914969,1110990530502914969,AntaTBOB
1100221793101914667,1100221793101914667,AntaTBOB
1119751777056969937,1119751777056969937,AntaTBOB
1114352800454561308,1114352800454561308,AntaTBOB
1095327202469861187,1095327202470861187,AntaTBOB
1095327202469861187,1095327202471861187,AntaTBOB
598550117478656794,598550117479656794,AntaTBOB
598550117478656794,598550117480656794,AntaTBOB
1110854498619701722,1110854498620701722,AntaTBOB
1110854498619701722,1110854498621701722,AntaTBOB
1110863042856486537,1110863042856486537,AntaTBOB
1110816801062019248,1110816801062019248,AntaTBOB
607213805986447002,607213805986447002,AntaTBOB
1111082147290133149,1111082147290133149,AntaTBOB
598436420152665694,598436420152665694,AntaTBOB
1105788643692624035,1105788643692624035,AntaTBOB
1112007584692098034,1112007584692098034,AntaTBOB
1086948803408127065,1086948803408127065,AntaTBOB
1115612353479735676,1115612353479735676,AntaTBOB
1102011552034500785,1102011552034500785,AntaTBOB
607638030793174903,607638030793174903,AntaTBOB
1100571554852094366,1100571554853094366,AntaTBOB
1100571554852094366,1100571554854094366,AntaTBOB
1100571554852094366,1100571554855094366,AntaTBOB
1100571554852094366,1100571554856094366,AntaTBOB
1100571554852094366,1100571554857094366,AntaTBOB
598636935701315994,598636935701315994,AntaTBOB
1112675938534532174,1112675938534532174,AntaTBOB
1117723776243183646,1117723776243183646,AntaTBOB
1102452512143705951,1102452512143705951,AntaTBOB
1082065283083163489,1082065283083163489,AntaTBOB
1103721154374190671,1103721154374190671,AntaTBOB
1111551745012084119,1111551745013084119,AntaTBOB
1114740546639003276,1114740546639003276,AntaTBOB
1060587520375604230,1060587520375604230,AntaTBOB
1100277920916360388,1100277920916360388,AntaTBOB
1121094528462927975,1121094528462927975,AntaTBOB
1102454945330561838,1102454945330561838,AntaTBOB
1100575362061464362,1100575362062464362,AntaTBOB
1100575362061464362,1100575362063464362,AntaTBOB
1100575362061464362,1100575362064464362,AntaTBOB
1100575362061464362,1100575362065464362,AntaTBOB
1115164674442102374,1115164674442102374,AntaTBOB
1112850016846724840,1112850016846724840,AntaTBOB
607553837096156200,607553837097156200,AntaTBOB
607553837096156200,607553837098156200,AntaTBOB
1100897217655674536,1100897217655674536,AntaTBOB
1117358625801517390,1117358625801517390,AntaTBOB
1102522560665453810,1102522560665453810,AntaTBOB
1103596289656753434,1103596289656753434,AntaTBOB
1100437987200148229,1100437987200148229,AntaTBOB
598589060409580995,598589060409580995,AntaTBOB
1111509890456703266,1111509890456703266,AntaTBOB
1103692099089042522,1103692099089042522,AntaTBOB
1078780354392161074,1078780354392161074,AntaTBOB
1101145731717583229,1101145731717583229,AntaTBOB
1103184739118375086,1103184739118375086,AntaTBOB
1121717922976568357,1121717922976568357,AntaTBOB
598661767330233796,598661767331233796,AntaTBOB
